confederation,month,log_mean,log_p5,log_p95,elo_mean,elo_p5,elo_p95
UEFA,2010-12,7.286210584816281,7.258799176315361,7.315822674934233,1460.2549913176695,1420.549685448935,1503.9085151958939
UEFA,2011-01,7.28629466935496,7.258902657663038,7.3159132408058865,1460.3778278517643,1420.696693669986,1504.0447241870565
UEFA,2011-02,7.286380616486644,7.259007972145677,7.316005149960186,1460.5033941193926,1420.8463217313872,1504.1829660612782
UEFA,2011-03,7.286468512481253,7.259078103000977,7.316098465124794,1460.6318166946517,1420.9459698948826,1504.3233357390538
UEFA,2011-04,7.286558443608701,7.25913578817113,7.316193249027367,1460.7632222116893,1421.0279390834182,1504.4659281848815
UEFA,2011-05,7.286650496138904,7.2591969451268294,7.316289564395567,1460.8977373677094,1421.1148469381005,1504.6108384086424
UEFA,2011-06,7.286744756341779,7.259261719294917,7.316387473957056,1461.0354889261137,1421.2069010286743,1504.7581614670241
UEFA,2011-07,7.286841310487241,7.259330256102233,7.316487040439493,1461.176603719767,1421.3043090331485,1504.9079924650084
UEFA,2011-08,7.286940244845208,7.259402700975615,7.316588326570538,1461.3212086544008,1421.4072787456334,1505.0604265574182
UEFA,2011-09,7.287041645685596,7.259479199341905,7.316691395077852,1461.4694307121458,1421.5160180844937,1505.2155589505326
UEFA,2011-10,7.287145599278319,7.259559896627941,7.316795790067892,1461.6213969551925,1421.6307351007997,1505.3727040890014
UEFA,2011-11,7.287252191893296,7.2596335407104515,7.3169019191514915,1461.7772345295898,1421.7354335765347,1505.5324763344775
UEFA,2011-12,7.287361509800444,7.2597240926091455,7.317010121877131,1461.9370706691723,1421.8641802555346,1505.695387825461
UEFA,2012-01,7.287473639269676,7.259825898111342,7.317120463750825,1462.1010326996175,1422.0089412910904,1505.8615382188468
UEFA,2012-02,7.287588666570909,7.259923316322799,7.317233010278591,1462.269248042641,1422.1474776860302,1506.0310272362708
UEFA,2012-03,7.287706677974062,7.260025817927612,7.317347826966443,1462.441844220321,1422.293257663216,1506.2039546663557
UEFA,2012-04,7.287827759749048,7.260133553102773,7.317464979320396,1462.618948859554,1422.4464970674876,1506.3804203670313
UEFA,2012-05,7.287951998165785,7.260246672025276,7.317584532846466,1462.8006896966501,1422.607411950971,1506.560524267922
UEFA,2012-06,7.288079479494189,7.260365324872113,7.317706553050669,1462.9871945820548,1422.7762185845086,1506.7443663727997
UEFA,2012-07,7.288210290004176,7.260489661820278,7.3178311054390175,1463.1785914852087,1422.953133469425,1506.932046762108
UEFA,2012-08,7.288344515965663,7.260619833046763,7.317958255517531,1463.3750084995418,1423.1383733496189,1507.1236655955627
UEFA,2012-09,7.288482243648565,7.260746537955719,7.318088068792222,1463.5765738476007,1423.3187033736654,1507.3193231148105
UEFA,2012-10,7.288623559322797,7.260871336760628,7.318220610769107,1463.783415886309,1423.4963426553106,1507.51911964616
UEFA,2012-11,7.288768515855342,7.260998167307112,7.31835592352272,1463.995614241828,1423.676896671141,1507.7231202748458
UEFA,2012-12,7.288917032501423,7.26112699270183,7.318534981211055,1464.2130531433181,1423.8603139991171,1507.9931135292118
UEFA,2013-01,7.289068995113333,7.261257759269705,7.31871748205423,1464.4355679292064,1424.0465193097384,1508.2683482110306
UEFA,2013-02,7.289224289543359,7.261390413335664,7.318902167857457,1464.662993896388,1424.235437250161,1508.5469293572512
UEFA,2013-03,7.289382801643791,7.261524901224631,7.319088921405938,1464.8951662934949,1424.4269924426942,1508.828681946189
UEFA,2013-04,7.289544417266917,7.2616611692615285,7.3192776254848715,1465.1319203143883,1424.6211094833525,1509.113430844524
UEFA,2013-05,7.289709022265031,7.2618130805761325,7.3194430692293935,1465.37309109188,1424.8375419826184,1509.3631248984075
UEFA,2013-06,7.289876502490419,7.261995500202054,7.319599229891891,1465.6185136916702,1425.0974840278568,1509.5988465865212
UEFA,2013-07,7.29004674379537,7.262188020494739,7.319757140581823,1465.8680231065057,1425.3718706645764,1509.8372474563241
UEFA,2013-08,7.290219632032175,7.262383964283817,7.319916707093794,1466.1214542505704,1425.6511908754503,1510.0781865062124
UEFA,2013-09,7.290395053053123,7.262538362421454,7.320077835222409,1466.37864195409,1425.8713256775743,1510.3215226567916
UEFA,2013-10,7.290572892710504,7.262714644025402,7.320240430762267,1466.6394209581595,1426.1227027205011,1510.567114748568
UEFA,2013-11,7.290753036856606,7.262930211382178,7.320404399507973,1466.9036259098007,1426.4301615095035,1510.8148215397753
UEFA,2013-12,7.290935371343721,7.263149737785324,7.320568978344853,1467.1710913572363,1426.743335117002,1511.0634906538924
UEFA,2014-01,7.291119782024138,7.263346474715697,7.3207574719844795,1467.441651745386,1427.0240556153692,1511.3483418494952
UEFA,2014-02,7.291306154750144,7.263523242035076,7.320996258609518,1467.715141411594,1427.2763290008256,1511.709273359709
UEFA,2014-03,7.29149437537403,7.263751898971504,7.3211776128710015,1467.9913945815729,1427.6027231644503,1511.983453127947
UEFA,2014-04,7.291684329748087,7.263913112298744,7.32129699133908,1468.2702453655709,1427.8328902811556,1512.163963574728
UEFA,2014-05,7.2918759037246,7.264075928271088,7.321417746613528,1468.5515277547697,1428.0653831895866,1512.3465792661361
UEFA,2014-06,7.292068983155865,7.264240250718861,7.321576996711685,1468.835075617902,1428.3000656542529,1512.5874414922057
UEFA,2014-07,7.292263453894168,7.264406491822541,7.321744891785845,1469.1207226980891,1428.537527514287,1512.8414177284942
UEFA,2014-08,7.292459201791797,7.2645747164799594,7.321913287387074,1469.408302609915,1428.7778628870815,1513.0961940314019
UEFA,2014-09,7.292656112701042,7.264744164482395,7.3220820929708115,1469.6976488367152,1429.0199869239898,1513.3516337742824
UEFA,2014-10,7.292854072474196,7.264941290744335,7.322280045700512,1469.9885947280918,1429.3017120588183,1513.6512341737573
UEFA,2014-11,7.293052966963545,7.265168468709666,7.322497390083001,1470.2809734976634,1429.6264547994551,1513.980252316175
UEFA,2014-12,7.2932526820213806,7.265399656223018,7.322715947525461,1470.5746182210296,1429.9570048146054,1514.3111795236125
UEFA,2015-01,7.293453103499991,7.265632600827677,7.322888661248197,1470.8693618339664,1430.2901444167162,1514.5727444623978
UEFA,2015-02,7.2936541172516645,7.265866759693688,7.323021776767351,1471.1650371308508,1430.625098797338,1514.7743717231363
UEFA,2015-03,7.293855609128694,7.266066902932237,7.323242864882378,1471.4614767633109,1430.9114573268375,1515.109307417312
UEFA,2015-04,7.294057464983365,7.266257234029783,7.323467608373632,1471.7585132390968,1431.1838301618263,1515.449856666131
UEFA,2015-05,7.294259570667971,7.26647838900904,7.3236923409458905,1472.0559789211918,1431.5003786517811,1515.7904659163898
UEFA,2015-06,7.294461812034799,7.266702447331457,7.323916902428399,1472.353706027141,1431.8211541221433,1516.1308923348554
UEFA,2015-07,7.294664074936139,7.266926819791141,7.324141132650404,1472.6515266286115,1432.1424513800584,1516.4708928703303
UEFA,2015-08,7.294866245224281,7.267148511641591,7.324364871441148,1472.9492726511844,1432.4599809711656,1516.8102242541404
UEFA,2015-09,7.295068208751514,7.267371706105951,7.3245861006770445,1473.2467758743721,1432.7797338303296,1517.1458237844813
UEFA,2015-10,7.2952698513701275,7.2676057945212165,7.324806395268743,1473.5438679318652,1433.115170101123,1517.480079320611
UEFA,2015-11,7.29547105893241,7.267870611973199,7.325025732621856,1473.840380312012,1433.4947343534654,1517.8129556750976
UEFA,2015-12,7.295671717290654,7.26807243525172,7.325243316715886,1474.1361443585286,1433.7840760966458,1518.1432433925763
UEFA,2016-01,7.295871712297146,7.268305027194773,7.325460204053968,1474.4309912714316,1434.1176014764862,1518.4725451124625
UEFA,2016-02,7.296070929804175,7.26857480510812,7.325627472516329,1474.7247521082156,1434.504546923607,1518.7265589952938
UEFA,2016-03,7.2962692556640345,7.268834728642158,7.3257999830509775,1475.017257785249,1434.8774568844515,1518.9885780040913
UEFA,2016-04,7.296466575729012,7.269053694803574,7.325973741824945,1475.3083390794066,1435.1916808868978,1519.252538630712
UEFA,2016-05,7.296662775851394,7.269284569308185,7.326187202692548,1475.597826629938,1435.5230683684483,1519.5768740942663
UEFA,2016-06,7.296857741883474,7.2695163183763105,7.326427511820811,1475.885550940563,1435.8557880283724,1519.9420860378648
UEFA,2016-07,7.29705135967754,7.269746423075701,7.326632428473037,1476.171342381797,1436.1862231904538,1520.253579442866
UEFA,2016-08,7.2972435150858805,7.269974735007279,7.326858947494303,1476.4550311935213,1436.5141590641522,1520.597984782051
UEFA,2016-09,7.297434093960788,7.270201105771965,7.327081341186992,1476.7364474877743,1436.8393806765055,1520.9361938459372
UEFA,2016-10,7.297622982154549,7.2704295353876764,7.327339680087289,1477.0154212517784,1437.1676348343112,1521.329161498372
UEFA,2016-11,7.297810065519454,7.270646377067941,7.327510666106644,1477.2917823512105,1437.4793064711907,1521.5893097823143
UEFA,2016-12,7.297995229907793,7.270863916496023,7.327658145737653,1477.5653605336934,1437.7920489740482,1521.8137299381954
UEFA,2017-01,7.298178361171853,7.271079149733098,7.327804730492093,1477.8359854325288,1438.1015430391897,1522.0368213039221
UEFA,2017-02,7.298359345163928,7.271295811941041,7.327989532934085,1478.103486570665,1438.4131588830733,1522.3181234180333
UEFA,2017-03,7.298538067736303,7.27150548735714,7.328178713903666,1478.367693364898,1438.7147904702883,1522.6061438116662
UEFA,2017-04,7.298714414741272,7.271710392889324,7.3283286082707875,1478.6284351303045,1439.009621724081,1522.83439100942
UEFA,2017-05,7.29888827203112,7.271853983004942,7.328438888623239,1478.885541084917,1439.2162641904802,1523.0023393140511
UEFA,2017-06,7.29905952545814,7.271996077976447,7.328570849725168,1479.1388403546298,1439.4207838580714,1523.2033296829536
UEFA,2017-07,7.2992280608746185,7.272137375592263,7.328797661414515,1479.3881619783374,1439.6241847573785,1523.5488487510784
UEFA,2017-08,7.299393764132848,7.272278673104811,7.328941377329207,1479.6333349133176,1439.8276142969355,1523.7678229744552
UEFA,2017-09,7.299556521085115,7.2724527780963015,7.329070598472293,1479.874188040842,1440.078317335678,1523.9647396922178
UEFA,2017-10,7.299716217583713,7.27263860834541,7.329194879998508,1480.1105501720244,1440.345952392325,1524.1541536070695
UEFA,2017-11,7.299872739480927,7.272821258841291,7.329311813718217,1480.342250053909,1440.609056412279,1524.3323897440532
UEFA,2017-12,7.300025972629048,7.273000434158044,7.329424040835017,1480.5691163757897,1440.8672012291906,1524.5034715465042
UEFA,2018-01,7.300175802880367,7.2731175764765,7.329531440736892,1480.790977775765,1441.0359974103446,1524.667212704201
UEFA,2018-02,7.300322116087172,7.273230316452243,7.329633892811829,1481.0076628475347,1441.1984688396776,1524.8234269318432
UEFA,2018-03,7.300464798101753,7.273377730234341,7.32973278290916,1481.2190001474264,1441.410937064769,1524.974225240934
UEFA,2018-04,7.300603734776401,7.273527383171345,7.329859479063914,1481.424818201658,1441.6266647434127,1525.1674456885817
UEFA,2018-05,7.300738811963402,7.273674283377321,7.330014543330276,1481.6249455138407,1441.8384557881081,1525.4039617734752
UEFA,2018-06,7.300869915515049,7.27381833277027,7.330171482701214,1481.8192105727132,1442.0461669868698,1525.6433751908771
UEFA,2018-07,7.300996931283629,7.273961158098909,7.33032381410493,1482.0074418601098,1442.2521423510882,1525.8757951258149
UEFA,2018-08,7.301119745121433,7.274096126187865,7.330471401995574,1482.1894678591693,1442.446813240691,1526.1010115317674
UEFA,2018-09,7.301238242880751,7.274208855026951,7.330614110827297,1482.365117062774,1442.6094274720265,1526.3188143412071
UEFA,2018-10,7.301352310413869,7.274316825716959,7.330751805054248,1482.5342179822223,1442.7651953053507,1526.5289934756142
UEFA,2018-11,7.3014618335730805,7.274464884648476,7.330884349130578,1482.6965991561415,1442.9788254505813,1526.7313388557843
UEFA,2018-12,7.301566698210674,7.2746157076454825,7.331011607510438,1482.8520891596286,1443.196476261035,1526.9256404124174
UEFA,2019-01,7.3016667901789365,7.274749601274161,7.331085242322353,1483.0005166136255,1443.389723982591,1527.0380795362082
UEFA,2019-02,7.301761995330162,7.2748602468325005,7.331144604513778,1483.1417101945299,1443.5494374442014,1527.1287309443703
UEFA,2019-03,7.3018521995166354,7.274979807828725,7.33119661691273,1483.2754986440361,1443.7220400604867,1527.2081633440212
UEFA,2019-04,7.30193728859065,7.2750872725702935,7.331241119980766,1483.4017107792092,1443.8771978122606,1527.2761313513067
UEFA,2019-05,7.3020171484044925,7.275190653015989,7.331342920169787,1483.5201755027892,1444.0264744901951,1527.4316162725775
UEFA,2019-06,7.302091664810454,7.275254353462706,7.331443654684811,1483.6307218137276,1444.1184625432948,1527.5854890208473
UEFA,2019-07,7.302160723660823,7.275286988854489,7.331541975373189,1483.7331788179536,1444.1655922045636,1527.7356895105875
UEFA,2019-08,7.302224210807889,7.27533234298789,7.331670786345535,1483.8273757393686,1444.231092491254,1527.9324905756584
UEFA,2019-09,7.302282012103943,7.275344296701429,7.33180433806744,1483.9131419310718,1444.2483565155976,1528.1365615354648
UEFA,2019-10,7.302334069092809,7.275405016577032,7.331933131345556,1483.9903895403202,1444.3360537514911,1528.3333873580436
UEFA,2019-11,7.3023805460844615,7.275530978975032,7.331954351575234,1484.0593614954423,1444.5179973111321,1528.365819508581
UEFA,2019-12,7.302421663080409,7.27557708474077,7.331992778838224,1484.1203835671256,1444.584599436804,1528.4245514434122
UEFA,2020-01,7.302457640082161,7.275559299320146,7.332078761457312,1484.173781697728,1444.5589070997103,1528.5559751214819
UEFA,2020-02,7.302488697091226,7.275565844258784,7.332161114097307,1484.2198819796681,1444.5683616895815,1528.6818608417504
UEFA,2020-03,7.302515054109114,7.275610588883543,7.332240340010956,1484.25901063485,1444.6329998059425,1528.8029767300218
UEFA,2020-04,7.302536931137334,7.275650220232901,7.332302962134473,1484.2914939951208,1444.6902539845414,1528.8987166023005
UEFA,2020-05,7.302554548177396,7.275588543394886,7.332338106715683,1484.3176584837656,1444.601152494741,1528.95245017584
UEFA,2020-06,7.302568125230808,7.275629251876725,7.332369053501844,1484.337830598039,1444.6599612066323,1528.9997673605653
UEFA,2020-07,7.30257788229908,7.275658641610573,7.3324576217385244,1484.352336892736,1444.7024202438577,1529.13519386471
UEFA,2020-08,7.3025840393837225,7.275632705870422,7.332442066938793,1484.3615039647977,1444.6649515507443,1529.1114087892288
UEFA,2020-09,7.302586816486242,7.275573321696682,7.332429004281836,1484.36565843896,1444.5791638914395,1529.0914345254253
UEFA,2020-10,7.30258643360815,7.275511133480158,7.332440200816045,1484.3651269544405,1444.4893309167774,1529.1085550355772
UEFA,2020-11,7.3025831107509545,7.275446477238285,7.332452478644216,1484.3602361526648,1444.3959387240664,1529.12732929947
UEFA,2020-12,7.3025770679161655,7.275381341897753,7.332375108280225,1484.3513126660325,1444.3018603360517,1529.0090250105452
UEFA,2021-01,7.3025685251052925,7.27531752266973,7.332315107768087,1484.3386831077266,1444.209688676398,1528.917287064217
UEFA,2021-02,7.302557702319844,7.275319713252094,7.332335993076958,1484.3226740625569,1444.212852525091,1528.9492190822532
UEFA,2021-03,7.30254481956133,7.275334094215608,7.332363873545343,1484.3036120788477,1444.2336225844813,1528.9918468363812
UEFA,2021-04,7.3025300968312585,7.275347336260166,7.332260709057205,1484.2818236613655,1444.2527486006907,1528.8341179053511
UEFA,2021-05,7.302513754131141,7.275359633613682,7.332151354563194,1484.2576352652823,1444.2705110155853,1528.6669426981857
UEFA,2021-06,7.302496011462485,7.275305942809894,7.332081885373061,1484.2313732911819,1444.1929669137176,1528.5607511748606
UEFA,2021-07,7.302477088826801,7.275216993886474,7.332034884541692,1484.2033640811023,1444.0645114647964,1528.4889089617288
UEFA,2021-08,7.302457206225595,7.275222756243447,7.332021328395213,1484.1739339156163,1444.0728329323692,1528.4681881265644
UEFA,2021-09,7.3024365836603815,7.275234103539432,7.332046867056489,1484.1434090119517,1444.0892205638029,1528.5072232912814
UEFA,2021-10,7.302415441132666,7.275100644063649,7.331979092479904,1484.1121155231474,1443.8965054563073,1528.4036330776246
UEFA,2021-11,7.302393998643959,7.274974614318976,7.331967392490512,1484.080379538246,1443.7145420577078,1528.3857506766126
UEFA,2021-12,7.30237247619577,7.2749665623253374,7.33191910180612,1484.0485270835225,1443.702917547969,1528.31194584172
UEFA,2022-01,7.302351093789608,7.2749463732637745,7.331858510212043,1484.0168841247507,1443.6737705636467,1528.2193464682466
UEFA,2022-02,7.302330071426983,7.274916109430411,7.331800220781777,1483.985776570503,1443.630080222534,1528.1302711185735
UEFA,2022-03,7.3023096291094,7.274950798437369,7.331747941034708,1483.955530276486,1443.6801602169612,1528.050384273651
UEFA,2022-04,7.3022899868383755,7.274987776561777,7.331734029328021,1483.92647105091,1443.733546475837,1528.0291272239488
UEFA,2022-05,7.302271364615414,7.275023504734495,7.331719319839211,1483.8989246608944,1443.7851300671746,1528.00665146165
